Paper_Number,LLM_Rating,LLM_Reason,Brief_Evidence,LF1_Transparency,LF2_RoadmapCredibility,LF3_RiskDisclosure,LF4_Differentiation,LF5_Traction,LF6_BusinessModelClarity,LF7_GoToMarket,LF8_ExecutionCredibility,LF9_TechnicalFeasibility,LF10_SmartContractSecurity,LF11_Scalability,LF12_IncentiveCompatibility,LF13_FinancialSkewness,LF14_TokenomicsSustainability,LF15_UseTestCaseNecessity,LF16_GovernanceDesign,LF17_RegulatoryExposure,LF18_PartnershipQuality
paper_303.txt,2.1,"The whitepaper presents a coherent product vision and some technical mechanisms, but it is largely conceptual, with limited evidence of execution, traction, risk analysis, or credible roadmap detail. Token utility and fee logic are described better than most other areas, yet the document lacks strong differentiation, governance, regulatory planning, and measurable adoption evidence.","Transparency: moderate description of platform, wallet, payments, and token; Roadmap: only broad future plans; Risk disclosure: essentially absent; Differentiation: mostly generic crypto-payments/storage/identity ideas; Traction: no users, metrics, or partnerships; Business model: subscription/per-use fees and QXE utility explained; Go-to-market: not specified; Execution credibility: team/process details sparse; Technical feasibility: Shamir sharing, ERC-20, BIP44, Plasma mentioned; Smart contract security: some vetting and multisig/sharding, but no audits; Scalability: Plasma and TPS references, but weak detail; Incentives: publisher rewards and shard-holder rewards outlined; Financial skewness: some fee capture/floor-price claims, but not rigorous; Tokenomics sustainability: limited discussion of supply, demand, or long-term sinks; Use-case necessity: email/phone payments and recovery use cases are plausible; Governance: minimal; Regulatory exposure: KYC mentioned but no compliance framework; Partnerships: none evidenced.",2,1,0,1,0,2,0,1,2,2,1,2,1,1,2,1,1,0
paper_304.txt,2.6,"The paper presents a coherent use case and fairly detailed token/operating model, but it is largely promotional, with limited evidence of traction, weak roadmap specificity, and only moderate technical and security detail. The business logic is understandable, yet execution credibility is constrained by optimistic assumptions, sparse milestones, and minimal governance/regulatory rigor.","Transparency: includes disclaimers, token allocation, escrow, and use-of-funds. Roadmap: mentions milestones/KPIs but no concrete dated delivery plan. Risk disclosure: some legal/market caveats, though mostly generic. Differentiation: clear positioning versus affiliate platforms via instant, trustless, smart-contract-based payouts. Traction: no product metrics, users, revenue, or partnerships shown. Business model: 5% fee on commissions and token-based access described. Go-to-market: SEO/PPC/content/conferences and affiliate/merchant targeting outlined. Execution: team bios and marketing plan provided, but limited operational detail. Technical feasibility: smart contracts, immutable tracking, API, state channels mentioned. Security: open-source contract and multisig escrow noted, but no audit plan. Scalability: RTB/stretch goals and platform expansion discussed, but not deeply evidenced. Incentives: aligns merchants/affiliates through automated payouts and fraud reduction. Financial skewness: token sale bonuses and market-making imply some investor upside, but not rigorously modeled. Tokenomics sustainability: fixed supply, fee capture, and stablecoin-like COM mechanism described, though sustainability is uncertain. Use-case necessity: strong fit for affiliate fraud/payment pain points. Governance: minimal beyond multisig and contract rules. Regulatory exposure: acknowledges legal risk but downplays it. Partnerships: mentions exchanges, ICO consultants, and early adopters, but no named high-quality partners.",2,1,2,2,0,2,2,2,2,2,1,2,1,2,3,1,1,1
paper_305.txt,1.8,"The paper is heavily focused on a social mission and legal disclaimers, but it provides limited concrete product design, token economics, execution detail, or evidence of traction. The use case is understandable and somewhat relevant, yet the proposal remains generic and under-specified, with no partnerships, governance, scalability plan, or credible roadmap milestones beyond ICO dates.","Transparency: basic token details and dates are given, but little team/operational disclosure. Roadmap: only a dated ICO window, no substantive milestones. Risk disclosure: extensive and explicit. Differentiation: weakly stated refugee/remittance/social-impact angle. Traction: none. Business model: vague wallet/blockchain ecosystem and exchange listing mention. Go-to-market: broad outreach to EU/NGOs/migrants, not operationalized. Execution credibility: low, mostly aspirational. Technical feasibility: ERC-20 on Ethereum, but no architecture. Smart contract security: generic warnings only. Scalability: absent. Incentives: implied utility, not rigorously designed. Financial skewness: token sale terms and price stated, but no robust economics. Tokenomics sustainability: absent. Use-case necessity: moderate, as refugee registration/remittance is a plausible niche. Governance: absent. Regulatory exposure: very strong disclosure with jurisdiction restrictions and securities caveats. Partnerships: none named.",2,1,3,1,0,1,1,1,1,1,0,1,1,0,2,0,3,0
paper_306.txt,2.4,"The whitepaper presents a coherent real-estate/blockchain concept with a defined token sale, roadmap, team bios, and some risk disclosure, but it remains largely promotional and high-level. It lacks strong evidence of traction, detailed technical architecture, security audits, governance mechanics, and sustainable token demand. The business case is plausible but not rigorously substantiated.","Transparency: moderate disclosure of token supply, allocation, use of funds, roadmap, team, and disclaimer. Roadmap: phased 2018-2020 plan with product and market expansion milestones, but not highly credible or measurable. Risk: includes Ethereum, price, quantum, and regulatory risks. Differentiation: real-estate/BMV foreign-investor niche and property wallet, but limited moat evidence. Traction: no concrete users, revenue, or live product. Business model: token used for property purchases and services, but monetization is broad. Go-to-market: ICO, exchange listings, global marketing, phased property sourcing. Execution: experienced-sounding team, yet claims are mostly unverified. Technical: Ethereum/ERC-20/smart contracts described, but implementation details are thin. Security: mentions immutability/security, no audits or threat model. Scalability: global expansion claims, but no capacity design. Incentives: discounts and token utility exist, but alignment is weakly analyzed. Financial skewness: token sale allocation and discounts are specified. Tokenomics: supply and sale structure given, but long-term value capture unclear. Use-case necessity: real-estate transactions and management use case is plausible. Governance: minimal, founder-controlled. Regulatory: acknowledges uncertainty and excludes some jurisdictions. Partnerships: references affiliates and service providers, but no named strategic partners.",2,2,2,2,1,2,2,2,2,1,1,1,2,1,2,1,2,1
paper_307.txt,3.1,"The whitepaper presents a coherent product vision and fairly detailed token/business model, with explicit use cases, roadmap, fund governance, and team/advisor disclosures. However, it relies heavily on aspirational assumptions, provides limited evidence of traction or technical validation, and offers only superficial risk/security/regulatory analysis. Overall it is moderately credible but still early-stage and promotional.","Transparency: team, advisors, legal structure, and fund escrow are disclosed. Roadmap: phased Q2 2017–Q2 2018 milestones and capital-use tranches. Risk: some mention of legal classification and market liquidation, but limited downside analysis. Differentiation: VR streaming + two-token attention-market model. Traction: no product metrics or users shown. Business model: ads, tips, subscriptions, licensing, premium content are described. Go-to-market: beta, marketing, referral program, headset giveaway, creator subsidies. Execution: management bios and development hires suggest some capability. Technical feasibility: HD 360 streaming, analytics, smart contracts, wallets, but implementation detail is limited. Security: only generic smart-contract references, no audits. Scalability: mentions bandwidth, hosting, and phased expansion. Incentives: ad rewards, tipping, curator returns, and bonuses are aligned but not deeply stress-tested. Financial skewness: token sale bonuses and fixed pricing create some asymmetry. Tokenomics: two-token system and allocations are specified, though sustainability is uncertain. Use-case necessity: strong rationale for VR streaming and attention-market curation. Governance: multisig escrow and token-holder voting are described. Regulatory exposure: U.S. exclusion and non-security claims, but limited compliance depth. Partnerships: some named organizations/advisors, but few concrete signed partnerships.",2,2,1,2,1,3,2,2,2,1,2,2,1,2,3,2,1,2
paper_308.txt,2.2,"The whitepaper presents a coherent subscription-revenue narrative with explicit profit allocation, buyback/burn mechanics, and a stated real-world use case, but it relies heavily on optimistic assumptions, weak technical detail, and limited evidence of execution readiness. Claims about market size, returns, and health-data utility are broad and not rigorously substantiated, while roadmap, governance, security, and regulatory handling remain underdeveloped.","Transparency: some disclosure of token supply, allocations, and legal terms; Roadmap: timeline exists but lacks milestones/detail; Risk: legal disclaimer and participant warnings, but business risks are understated; Differentiation: subscription-backed token and health platform positioning; Traction: mentions existing K Rental network, stores, employees, and customers, but little verifiable proof; Business model: clear revenue-sharing, buyback/burn, reinvestment split; Go-to-market: leverages K Rental sales network and existing customers; Execution credibility: management bios provided, but no audited proof or deliverables; Technical feasibility: IoT health-chair concept described, but implementation specifics are thin; Smart contract security: mentions smart contracts and audits, no concrete security design; Scalability: claims network expansion, but no scaling architecture; Incentives: profit-sharing and burn intended to align holders and business; Financial skewness: strong upside claims and scarcity-driven appreciation; Tokenomics sustainability: supply reduction and profit flows described, but long-term sustainability is weakly evidenced; Use-case necessity: token used for purchases/subscriptions, though necessity over fiat is not compelling; Governance: minimal governance framework beyond terms; Regulatory exposure: acknowledges jurisdictional limits and AML/KYC issues, but exposure remains high; Partnerships: COMTEK and K Rental referenced, but partnership depth/commitment is unclear.",2,1,2,2,2,3,2,1,1,1,1,2,2,1,2,1,1,1
paper_309.txt,2.4,"The whitepaper is relatively detailed and operationally specific, with extensive risk disclosure, a defined ad-network use case, token mechanics, and platform features. However, it lacks evidence of traction, governance structure, credible execution milestones, and verifiable partnerships, while token value capture and long-term sustainability remain weakly justified.","Transparency: moderate project description, contacts, and token terms; Roadmap: dated milestones but mostly aspirational; Risk disclosure: extensive and explicit; Differentiation: some niche focus on crypto advertising and fraud detection; Traction: no product usage or revenue evidence; Business model: 25% fee and PPC/PPS/PPL described; Go-to-market: broad marketing plan and bounty; Execution credibility: team listed but limited verifiable proof; Technical feasibility: architecture, app, API, KYC, stats, fraud tools described; Smart contract security: ERC20 and contract references, but no audit; Scalability: claims of AI/traffic scale, little substantiation; Incentive compatibility: publisher share/referrals/buyback align somewhat; Financial skewness: buyback and revenue claims but speculative; Tokenomics sustainability: supply/allocation given, but utility and demand drivers weak; Use-case necessity: token used for internal settlement; Governance: absent; Regulatory exposure: strong AML, jurisdiction, and risk sections; Partnership quality: advisors named, but partnerships not evidenced.",2,2,3,2,0,2,2,1,2,2,1,2,1,1,2,0,3,1
paper_31.txt,2.6,"The whitepaper presents a coherent mission and a plausible token utility around rewarding medical content creation and CME redemption, but it is light on concrete traction, implementation detail, security, and partnership evidence. The roadmap is broad and long-horizon, with some awareness of regulatory and conflict-of-interest issues, yet execution credibility remains limited by vague milestones and minimal technical specificity.","Transparency: named team and disclosures; Roadmap: phased short/medium/long-term plans; Risk: mentions privacy, regulation, conflicts, and independence; Differentiation: open-source medical encyclopedia vs paywalled resources; Traction: no measurable adoption or users; Business model: donations, creator rewards, CME redemption; Go-to-market: weak user acquisition/distribution plan; Execution: founders/roles described but limited operational detail; Technical: NEP-5 on NEO, fixed supply, browser compatibility; Security: no smart-contract audit/security design; Scalability: only general future AI/EMR expansion; Incentives: creator rewards and CME utility align somewhat; Financial skewness: founder/foundation allocations and compensation discussed but not rigorously justified; Tokenomics: fixed supply and vesting, but sustainability unclear; Use-case necessity: token tied to rewards/CME, though not strictly necessary; Governance: only loose future community governance mention; Regulatory: acknowledges CME, EMR, privacy, and government barriers; Partnerships: no concrete partners disclosed.",2,2,2,2,1,2,1,2,2,0,1,2,1,2,2,1,2,0
paper_310.txt,2.6,"The whitepaper shows a real underlying product and some operational traction via Simpoll.ru, with named team members, links, and a basic token sale structure. However, it is light on risk analysis, governance, regulatory treatment, security details, and rigorous tokenomics. The roadmap and market claims are present but somewhat promotional and not deeply evidenced, so overall quality is moderate rather than strong.","Strong traction and team disclosure; moderate roadmap, business model, go-to-market, execution, technical feasibility, incentive design, and use-case relevance; weak differentiation, smart-contract security, scalability, financial structure, token sustainability, and partnership evidence; absent risk disclosure, governance design, and regulatory analysis.",2,2,0,1,3,2,2,2,2,1,1,2,1,1,2,0,0,1
paper_311.txt,2.9,"The whitepaper presents a real product, named team, basic traction, and a reasonably clear subscription-based business model, which makes it more credible than many ICO-era documents. However, the technical claims are somewhat generic, the roadmap is dated and only moderately detailed, token utility is limited, governance is absent, and financial/token design relies heavily on promotional assumptions rather than rigorous analysis. Overall it reads as a small but functioning SaaS project using blockchain branding, with moderate substance but limited depth.","Transparency: disclaimer, contacts, website, version, team names; Roadmap: dated milestones through 2019; Risk disclosure: extensive legal/regulatory disclaimers; Differentiation: encrypted cloud storage with personal key and blockchain-based splitting; Traction: claims 300+ subscribers, 55 countries, first partner, media mention; Business model: tiered subscriptions and partner reselling; Go-to-market: social media, partners, free trials, reseller channel; Execution credibility: existing beta/production, datacenter expansion, experienced founder; Technical feasibility: AES-GCM, file splitting, storage replication, API plans; Smart contract security: only vague mention of smart contract burn, little detail; Scalability: 120 TB, multi-site storage, planned expansion; Incentives: discounts, rewards, buyback/burn align users somewhat; Financial skewness: buyback based on profits and token rewards, but limited rigor; Tokenomics sustainability: fixed supply, burn, vesting, utility discounts, but weak long-term economics; Use-case necessity: data storage/privacy use case is plausible; Governance: no meaningful governance framework described; Regulatory exposure: extensive securities and jurisdiction disclaimers; Partnerships: Alticom/Cellnex, DC Spine, legal advisor, reseller partners.",2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,0,2,2
paper_312.txt,3.4,"The whitepaper is relatively detailed and credible on the environmental use case, methodology, team, and regulatory framing, with strong differentiation and notable expert/partner involvement. However, traction is absent, token economics are only moderately developed, governance is thin, and several technical/scaling claims rely on high-level architecture rather than implementation evidence.","Transparency: disclaimer, provenance, immutable records, public methodology. Roadmap: dated 2018–2019 milestones. Risk disclosure: generic legal/regulatory disclaimers and uncertainty notes. Differentiation: strong carbon-impact/offset token concept, ECOSISTM, AI/ML, barcode integration. Traction: no users, revenue, or live product evidence. Business model: implied token sale/app/offset model, but limited monetization detail. Go-to-market: app launch, marketing, APIs, integrations, Earth Day target. Execution credibility: experienced team and legal setup, but mostly aspirational. Technical feasibility: hybrid ledger, app, ECOSISTM, data layers described, though implementation specifics are limited. Smart contract security: mentions security, KYC/AML, GDPR, but no audits or code details. Scalability: discusses hybrid ledger, sharding, sidechains, state channels. Incentive compatibility: burn-to-offset and token-linked carbon value align usage incentives moderately well. Financial skewness: soft cap, bonuses, reserve tokens, but limited investor-return analysis. Tokenomics sustainability: 1 EGT = 1kg CO2e, burn/retire mechanism, issuance tied to NCC availability, but reserve/issuance mechanics remain somewhat vague. Use-case necessity: strong and specific environmental offsetting need. Governance: minimal on-chain/off-chain governance design. Regulatory exposure: Malta VFA/MFSA framing and exclusions, but cross-jurisdiction risk remains. Partnership quality: strong named expert and legal/tech partners, especially Professor Berners-Lee and Chetcuti Cauchi.",2,2,2,3,1,2,2,2,2,2,2,2,1,2,3,1,2,3
paper_32.txt,2.4,"The whitepaper is relatively detailed and covers product vision, roadmap, token sale mechanics, and some technical architecture, but much of it is promotional and speculative. Credibility is weakened by limited evidence of traction, vague partnership claims, ambitious timelines, and token utility that appears primarily tied to access and payments within the ecosystem. Security and risk language is present, but governance, regulatory handling, and sustainable token economics are underdeveloped.","Transparency: identifies team members, addresses, and ICO terms; Roadmap: multi-phase 2018-2021 milestones; Risk disclosure: extensive legal disclaimer and warnings; Differentiation: claims AR world browser, Spectrum engine, enterprise integration, blockchain biometrics; Traction: mentions alpha code, foundation sites, and future announcements but little verified evidence; Business model: token redemption, enterprise licensing, app sales, and services; Go-to-market: app stores, enterprise deployments, Asia-Pacific/China marketing; Execution credibility: some team bios but many claims are unverified; Technical feasibility: ARKit/ARCore/Unity/Unreal/Ethereum stack described; Smart contract security: mentions audits, SafeMath, multisig, refunds; Scalability: cloud CPU offload, native multi-platform, distributed storage; Incentives: token use for access/content and AR zones; Financial skewness: fundraising and token appreciation implied, but economics unclear; Tokenomics sustainability: capped sale and supply described, but long-term demand model weak; Use-case necessity: AR assistance and enterprise workflows are plausible; Governance: minimal on-chain governance design; Regulatory exposure: disclaimer exists but no substantive compliance framework; Partnerships: foundation partnerships claimed without specifics or confirmations.",2,2,2,2,1,2,2,1,2,2,2,2,1,1,2,1,1,1
paper_33.txt,3.1,"The whitepaper is relatively detailed and benefits from an existing platform, user base, and named team/advisers, which improves credibility. However, much of the strategy is aspirational, token utility is broad and somewhat vague, and several core elements such as governance, security, and token value capture are underdeveloped. Overall it reads as a moderately credible ecosystem expansion paper rather than a rigorously specified crypto-economic design.","Transparency: clear sections, disclaimer, update log, website/SNS, team and advisers. Roadmap: multi-year roadmap with past milestones and future targets, though some items are vague. Risk disclosure: extensive disclaimer and regulatory warnings. Differentiation: cosplay/subculture niche, NFT/AI/DAO positioning. Traction: strong existing WorldCosplay/Curecos footprint, 1.2M members, 180+ countries, 7M+ photos, exchange listings. Business model: tipping, NFTs, COT Pay, staking, lending, events, but revenue mechanics are not fully quantified. Go-to-market: events, SNS, ambassadors, partnerships, overseas expansion. Execution credibility: experienced founder/team and operational history, but many initiatives are broad. Technical feasibility: ERC20/Polygon/NFT/AI concepts are plausible, yet implementation detail is limited. Smart contract security: minimal discussion. Scalability: Polygon and AI scaling mentioned, but no architecture. Incentives: some reward-sharing and creator incentives, but not rigorously modeled. Financial skewness: limited discussion of investor/token holder upside beyond utility. Tokenomics sustainability: fixed supply and allocations shown, but demand/sink analysis is weak. Use-case necessity: cosplay tipping, creator monetization, translation, NFTs, AI tools. Governance: DAO mentioned, but governance design is not specified. Regulatory exposure: explicit warnings and AML/KYC mention. Partnerships: ambassadors, exchanges, Polygon/QuickSwap, external apps, but quality varies.",2,2,3,2,3,2,2,2,2,1,2,2,1,2,2,1,2,2
paper_34.txt,2.6,"The paper presents a coherent mission and a fairly detailed ecosystem/token utility narrative, with some real-world activities and partners mentioned. However, it is heavy on vision and light on verifiable execution detail, roadmap specificity, security, regulatory analysis, and hard traction metrics. Tokenomics are described but remain somewhat circular and promotional, and the business model depends on broad adoption of an ambitious open-source manufacturing network that is not yet convincingly evidenced.","Transparency: registered entities and contact details are provided. Roadmap: phased plan exists but lacks dated milestones and deliverables. Risk: SWOT lists some threats, but disclosure is limited. Differentiation: cosmo-localization, open-source hardware, and platform cooperativism are distinct themes. Traction: mentions operating since 2015, ongoing projects, events, and selected initiatives. Business model: revenue streams and fees are described. Go-to-market: weakly outlined via hubs, marketplace, and crowdfunding. Execution: team/roadmap sections are sparse and not evidence-rich. Technical feasibility: platform, hubs, IoT, and manufacturing concepts are plausible but high-level. Security: little on smart contract audits or safeguards. Scalability: claims decentralized and horizontally scalable manufacturing. Incentives: token, reputation, discounts, and fees align somewhat. Financial skewness: limited investor-return logic beyond token appreciation. Tokenomics: supply, allocation, bonuses, and utility are specified. Use-case necessity: ENV is tied to platform transactions and services. Governance: DMC/DAO and reputation-based voting are described. Regulatory exposure: minimal discussion of legal/compliance risks. Partnerships: some partners, universities, and initiatives are referenced, but quality is not deeply evidenced.",2,1,1,2,2,2,1,1,2,1,2,2,1,2,2,2,1,2
paper_35.txt,2.1,"The whitepaper presents a relatively detailed concept, market narrative, team/advisors, and a broad technology architecture, but it is weak on verifiable traction, concrete execution milestones, security specifics, and economically rigorous token design. Many claims are promotional or aspirational, with limited evidence of feasibility, regulatory readiness, or sustainable incentives.","Transparency: some disclosure of supply/allocation and team/advisors, but many claims are marketing-heavy. Roadmap: dated phases exist, but are generic and not evidenced. Risk: minimal explicit risk discussion beyond AML/KYC and general banking risk claims. Differentiation: Islamic banking + blockchain + digital bank positioning is clear. Traction: no product, users, revenue, or pilots shown. Business model: fees, lending, investment, exchange, and card services described, though not deeply quantified. Go-to-market: ASEAN focus and licensing plans stated. Execution: team/advisors listed, but operational credibility is limited. Technical: private blockchain architecture and modules described at a high level. Security: KYC and key storage mentioned, but no audit or threat model. Scalability: some modularity and multi-channel access, but no performance metrics. Incentives: rewards/referrals/returns exist, but alignment is not rigorously analyzed. Financial skewness/tokenomics: supply and allocation given, but value capture is unclear. Use-case necessity: banking/remittance/card use cases are plausible. Governance: reserve decisions by top management, but weak decentralized governance. Regulatory: mentions FINMA/PRA/FCA/E-money, indicating awareness, but no approvals. Partnerships: vague “marketing partner” and outlets/APIs, no strong named partners. ",2,1,1,2,0,2,2,1,2,1,1,1,1,1,2,1,2,1
paper_36.txt,2.2,"The paper presents a plausible loyalty-program use case and includes some operational details, token distribution, and legal disclaimers, but it is light on roadmap, traction, governance, and execution specifics. Technical claims around smart contracts, security, and scalability are asserted rather than evidenced, and the tokenomics/business model remain only partially developed.","Transparency: basic team, token distribution, disclaimer; Roadmap: listed but no milestones; Risk disclosure: forward-looking and legal disclaimers; Differentiation: loyalty-program upgrade and blockchain angle; Traction: no measurable adoption or users; Business model: 2% commission and discounts described; Go-to-market: limited partner/customer acquisition detail; Execution: team named but little delivery evidence; Technical feasibility: ERC20, smart contracts, subchains/shards mentioned; Security: formal verification and immutable ledger claims; Scalability: shard/subchain claims without proof; Incentives: discounts/holding incentives but weak alignment analysis; Financial skewness: reserve/team allocation disclosed, limited economics; Tokenomics sustainability: price and allocations given, but weak utility/velocity logic; Use-case necessity: loyalty/fraud/payment issues motivate blockchain; Governance: absent; Regulatory exposure: securities disclaimer and jurisdiction caution; Partnerships: references to dealers/Isiklar group, but no concrete external partners.",2,0,2,2,1,2,1,1,1,2,1,1,1,1,2,0,2,1
paper_37.txt,2.3,"The whitepaper presents a coherent concept and some concrete architecture, token mechanics, and use cases, but it is largely aspirational and light on verifiable evidence. Technical claims are broad, roadmap milestones are dated and not validated, risks and governance are underdeveloped, and security/scalability details are generic. The token model is described more clearly than the execution plan, and partnerships/operating history are mentioned but not substantiated in depth.","Transparency: limited team/legal accountability and many claims without proof; Roadmap: dated milestones but no delivery evidence; Risk: minimal explicit risk discussion; Differentiation: distinct personal-data ownership and P2P airdrop concept; Traction: no measurable adoption or product metrics; Business model: token-mediated data exchange and service fees are described; Go-to-market: token sale/listing/service launch plan and channels; Execution: some company background but weak proof of capability; Technical: Ethereum, IPFS, APIs, DAC described; Security: encryption/KYC/device ID mentioned, but shallow; Scalability: claims of expandability and future chain migration, little detail; Incentives: seed/airdrop and retrieval rules aim to align behavior; Financial skewness: token distribution and circulation effects discussed; Tokenomics: supply cap, airdrop, retrieval, and circulation logic outlined; Use-case necessity: credit, document submission, P2P lending, alternative data cases; Governance: almost no on-chain governance or decision process; Regulatory: KYC and legal liability noted, but compliance analysis is thin; Partnerships: several Korean firms and prior projects cited, but not independently evidenced.",1,1,1,2,1,2,2,1,2,1,1,2,2,2,2,1,1,2
paper_38.txt,2.0,"The paper presents a detailed concept, token allocation, and monetization outline, but the core mechanism is highly speculative and weakly justified. It relies on abstract metaphors (yin/yang, vortex) rather than rigorous protocol design, offers limited evidence of traction or execution capability, and contains several feasibility and scalability concerns. Governance, security, and market adoption are described only at a high level, while risk and regulatory disclaimers are present but not deeply analyzed.","Transparency: some token distribution, roadmap, team, and legal disclaimer are disclosed. Roadmap: dated milestones exist but appear aspirational and partly outdated. Risk: legal disclaimer and forward-looking risk language included. Differentiation: claims fairness, real-time reputation, and digital assets. Traction: no meaningful product metrics or adoption evidence. Business model: monetization via premiums, fees, token activation, and airdrops is described. Go-to-market: crowdsale and platform launch mentioned, but limited strategy. Execution: team listed, yet credentials are mixed and not strongly tied to delivery. Technical feasibility/security: BBV, vote blocks, Stellar integration, and smart contracts are described superficially. Scalability: little credible discussion despite claims. Incentives/tokenomics: rewards and penalties exist, but compatibility is not well proven. Financial skewness: token allocation and use of funds are specified. Use-case necessity: reputation measurement and appraisal use cases are plausible. Governance: elite members and stake-based voting are outlined, but weakly specified. Regulatory exposure: securities disclaimer and jurisdiction warnings included. Partnerships: only vague future institutional partnerships, no strong partners named.",2,1,2,2,1,2,1,1,1,1,0,1,2,1,2,1,2,0
paper_39.txt,2.4,"The whitepaper presents a clear problem-solution fit for document authentication and gives a plausible blockchain-based workflow, but it is light on verifiable traction, roadmap detail, governance, and security specifics. The token utility is described, yet the economic model and adoption assumptions remain somewhat generic and not deeply stress-tested. Overall it reads as a moderately credible product concept with limited evidence of execution maturity.","Transparency: identifies company, team, disclaimer, and patent references; Roadmap: only a sparse milestone/roadmap section; Risk disclosure: extensive legal disclaimer and regulatory caveats; Differentiation: QR-code + blockchain + patent positioning versus competitors; Traction: mentions working solutions on Ethereum mainnet and Bitcoin testnet, but little adoption data; Business model: VDG used to pay blockchain fees for document creation; Go-to-market: target sectors listed, but no concrete rollout plan; Execution credibility: named management team and locations, but limited operational proof; Technical feasibility: detailed hashing/QR/blockchain verification flow; Smart contract security: no substantive audit/security discussion; Scalability: multichain and large token supply discussed, but limited throughput analysis; Incentive compatibility: issuer/verifier utility and fee payment logic described; Financial skewness: little discussion of upside/downside distribution or investor economics; Tokenomics sustainability: utility token demand tied to usage, but weak long-term economic analysis; Use-case necessity: strong real-world need for tamperproof document verification; Governance design: absent; Regulatory exposure: explicit securities disclaimer and US restrictions; Partnership quality: no meaningful partnerships disclosed.",2,1,2,2,1,2,1,2,2,1,2,2,1,2,3,0,2,0
paper_4.txt,2.4,"The whitepaper is relatively detailed and includes team bios, risk notes, regulatory discussion, and a stated asset-backed value proposition, but it is weak on verifiable traction, coherent tokenomics, governance, and technical/security specifics. Many claims are promotional or dated, and the roadmap appears partly retrospective rather than a credible forward execution plan.","Transparency: some disclosure of supply, pricing, risks, and team; Roadmap: dated milestones but many are already marked complete and some claims are speculative; Risks: explicit liquidity, regulatory, key-loss, and valuation risks; Differentiation: asset-referenced/stability narrative versus typical crypto; Traction: mentions beta testing, regulated P2P platform, transactions, and listings; Business model: proceeds used to buy assets, platform fees, lending/interest flow; Go-to-market: app, exchange, PR, listings, and jurisdiction expansion mentioned but not crisp; Execution: experienced team and prior platforms cited; Technical feasibility: Ethereum token and smart contract described, but high-level; Smart contract security: mentions secure contracts and Chainalysis/KYC, little audit detail; Scalability: global rollout claims, limited concrete scaling plan; Incentives: some mention of rewards/liquidity maintenance, but weak alignment; Financial skewness: asset backing and 95% proceeds to assets suggest downside support, though not robustly evidenced; Tokenomics sustainability: supply split and asset purchases described, but sustainability unclear; Use-case necessity: payments, store of value, collateral, transfers; Governance: no clear governance framework; Regulatory exposure: substantial discussion of FCA/SEC/MiCA/JFSC and unregulated status; Partnerships: Moneybrain, JustUs, Mastercard, Chainalysis, JFSC references, but quality/commitment not fully evidenced.",2,1,2,2,2,2,1,2,2,1,1,1,2,1,2,0,2,2
paper_40.txt,2.2,"The whitepaper is relatively detailed and unusually explicit about risks, token sale terms, and intended services, but it reads more like an early-stage ICO pitch than an execution-ready plan. It provides some technical and business-model detail, yet lacks evidence of traction, credible delivery milestones, security rigor, governance depth, or real partnerships. The roadmap and token economics are present but not strongly substantiated, and several claims appear aspirational or dated.","Transparency: clear sections on architecture, services, crowdsale, and allocation. Roadmap: dated milestones exist but are inconsistent and not well validated. Risk disclosure: extensive and specific legal/technical risk section. Differentiation: three-product marketplace and cross-chain framing, but limited defensibility. Traction: no users, revenue, or product adoption evidence. Business model: fees and spread/interest capture described. Go-to-market: mentions global marketing, BD, and institutional sales. Execution credibility: team/operational proof is thin. Technical feasibility: hybrid architecture, APIs, SGX oracles, VaR collateral model. Smart contract security: only basic sample code, little audit detail. Scalability: mentioned as a principle, but not demonstrated. Incentives: some fee/discount/burn mechanics align users, though imperfectly. Financial skewness: token sale/bonus structure and burn policy suggest some upside, but not robust. Tokenomics sustainability: supply cap and allocation given, but utility and sink mechanics are weak. Use-case necessity: lending, savings, and token issuance are plausible crypto-native use cases. Governance: tokens confer no governance rights; design is minimal. Regulatory exposure: strong KYC/AML, jurisdiction, and legal disclaimers. Partnerships: only generic partnership development, no named partners.",2,1,3,2,0,2,2,1,2,1,1,2,1,1,2,1,3,0
