Paper_Number,LLM_Rating,LLM_Reason,Brief_Evidence,LF1_Transparency,LF2_RoadmapCredibility,LF3_RiskDisclosure,LF4_Differentiation,LF5_Traction,LF6_BusinessModelClarity,LF7_GoToMarket,LF8_ExecutionCredibility,LF9_TechnicalFeasibility,LF10_SmartContractSecurity,LF11_Scalability,LF12_IncentiveCompatibility,LF13_FinancialSkewness,LF14_TokenomicsSustainability,LF15_UseTestCaseNecessity,LF16_GovernanceDesign,LF17_RegulatoryExposure,LF18_PartnershipQuality
paper_310.txt,2.4,"This whitepaper is relatively concrete because it is anchored to an existing polling service with stated user and client counts, a defined token utility, and a clear monetization mechanism. However, it remains light on risk analysis, governance, and long-term token sustainability.","Transparency: links, team names, and product references are provided; Traction: claims 10M users and 50,000 customers; Business model: service fees plus token-based poll payments; Risk disclosure and governance are largely absent.",2,2,0,1,3,2,2,2,2,1,2,2,1,1,2,0,2,2
paper_311.txt,3.0,"This whitepaper is comparatively concrete and operational, with a live product, named team, real subscribers, and a clear SaaS-style business model. The token design is functional but not especially innovative, and the blockchain layer appears more auxiliary than essential.","Transparency is strong with disclaimer, product description, pricing, team, partners, and roadmap; traction claims include 300+ subscribers in 55 countries and a live beta; business model is subscription-based with token discounts and buyback/burn; risks are acknowledged mainly through legal/GDPR and market context.",3,2,2,2,3,3,2,3,2,1,2,2,1,2,3,1,2,2
paper_312.txt,3.0,"This whitepaper is relatively strong on disclosure, regulatory framing, team credentials, and token mechanics. The core idea is coherent and compliance-oriented, but the product still depends on ambitious carbon-data and adoption assumptions.","Transparency is high with detailed token sale terms, legal structure, and methodology; roadmap is concrete through 2019; regulatory exposure is explicitly addressed via Malta VFA/MFSA; partnerships/advisors include named experts such as Professor Mike Berners-Lee and Chetcuti Cauchi.",3,2,2,2,1,3,2,2,2,2,2,2,2,2,2,1,3,3
paper_32.txt,2.4,"This whitepaper is unusually detailed for an ICO-era project, with explicit roadmap, technical stack, contract mechanics, and extensive legal/risk language. However, the product vision is broad and somewhat overextended, with limited evidence of traction or durable token economics.","Transparency and risk disclosure are relatively strong; roadmap spans 2018–2021 with milestones; smart contract/security details are unusually specific; differentiation comes from AI-assisted AR/MR software and enterprise integration, but traction is mostly aspirational.",2,2,3,2,1,2,2,2,2,3,2,2,1,1,2,1,2,1
paper_33.txt,3.0,"This whitepaper is relatively mature and well-structured, with clear product-market fit around cosplay communities, substantial existing traction, and explicit risk/regulatory disclosures. The token utility is understandable, though still somewhat promotional and dependent on ecosystem growth.","Transparency is strong with version history, disclaimer, website/SNS, and team details; traction includes 1.2M registered users and 7M+ photos; business model covers tipping, NFTs, staking, and COT Pay; roadmap extends from 2018 to 2024 with concrete milestones.",3,2,3,2,3,3,2,2,2,2,2,3,1,2,3,2,2,2
paper_34.txt,3.0,"This whitepaper is unusually detailed and coherent for an open-source/circular-economy project, with a clear platform logic, multiple revenue streams, and a plausible ecosystem narrative. However, it remains highly aspirational, with limited hard evidence of execution and only modest disclosure of risks and token mechanics.","Transparency: registered entities and contact details are provided; Roadmap: phased implementation and token sale dates are listed; Differentiation: strong cosmo-localization/open-source hardware thesis; Business model: crowdfunding, marketplace fees, licensing, hubs, education, and services are clearly described.",2,2,1,3,2,3,2,2,2,1,2,2,1,2,3,2,1,2
paper_35.txt,2.0,"The paper has a clearer banking use case than many ICO-era documents and includes team/advisory details, roadmap, and some technical architecture. However, it is highly promotional, makes aggressive claims, and the regulatory burden is substantial.","Transparency: named team and advisors, but many claims are aspirational; Roadmap: phased launch plan; Risk: some mention of KYC and reserve rules, but limited downside analysis; Regulatory exposure: banking, e-money, lending, and Islamic finance create heavy licensing risk.",2,2,1,2,0,2,2,1,1,1,1,2,2,1,2,1,3,2
paper_36.txt,2.0,"This whitepaper describes a plausible loyalty-program token use case with some operational context from an existing holding company, but the document is thin on roadmap detail and implementation specifics. It is more credible than a pure concept paper, yet still fairly promotional and incomplete.",Transparency: identifies Isiklar Holding and named executives; Roadmap: section exists but no substantive milestones shown; Risk: includes disclaimer and forward-looking statement caution; Differentiation: blockchain-based loyalty program with discounts tied to holdings and turnover.,2,0,2,2,1,2,1,1,1,2,1,2,1,1,2,1,2,1
paper_37.txt,2.6,"This whitepaper is relatively structured and grounded in a clear data-ownership thesis, with concrete use cases, roadmap, and named partners. Still, it remains somewhat promotional and leaves important implementation and governance details underdeveloped.",Transparency: legal disclaimer and references included; Roadmap: dated milestones through 2019; Risk: mentions security and platform limitations but not deeply; Differentiation: personal data ownership plus P2P airdrop and credit scoring.,2,2,1,2,2,2,2,2,2,1,2,3,1,2,2,1,2,2
paper_38.txt,2.0,"The paper is relatively structured and includes a team, roadmap, token distribution, and monetization logic, but the core reputation mechanism is highly speculative and the token design appears promotional rather than economically robust.",Transparency: detailed disclaimer and team bios; Roadmap: dated milestones from 2014–2018; Risk: legal disclaimer and some anti-bad-actor discussion; Differentiation: BBV/vortex-based reputation protocol and digital asset creation.,2,2,2,2,1,2,2,2,1,1,1,2,1,1,2,2,1,1
paper_39.txt,3.0,"This is a comparatively well-specified utility-token whitepaper with a clear product, concrete use case, patent claims, and identifiable management team. The main weaknesses are thin roadmap detail, limited governance design, and tokenomics that appear more fee-funding than value-accrual oriented.","Transparency is strong with disclaimer, product description, market segmentation, and team identities; technical feasibility is supported by a working solution on Ethereum and Bitcoin testnet plus QR/hash workflow; use-case necessity is strong because document verification is the core product.",3,1,2,2,2,2,2,2,3,2,2,2,1,1,3,0,2,0
paper_4.txt,2.4,"The paper is relatively transparent about risks and regulatory constraints, and it provides a detailed operational narrative with team credentials and compliance processes. However, the token’s economic rationale is weakly differentiated and heavily dependent on asset backing claims rather than a robust native utility.",Strong risk section and regulatory discussion; roadmap includes multiple completed stages and licensing milestones; token use is broad but somewhat generic; no clear on-chain governance; explicit warnings that the token is unregulated and may be restricted in some jurisdictions.,2,2,3,2,2,2,2,2,1,2,1,2,2,1,1,1,3,2
paper_40.txt,3.0,"This is a relatively detailed and professionally structured whitepaper with clear product modules, token allocation, roadmap, and extensive risk disclosure. The main weakness is that it remains largely conceptual, with limited evidence of traction or defensible partnerships.","Transparency is strong with explicit terms, token allocation, pricing, and references; risk disclosure is extensive; business model is clear across crowdfunding, lending, and savings; roadmap is staged but still ambitious and dated.",3,2,3,2,1,3,2,2,2,2,2,2,1,2,2,1,2,0
paper_41.txt,2.6,"The whitepaper describes a plausible marketplace for agricultural trade with a clear intermediary-reduction value proposition, an MVP claim, and a detailed roadmap. However, the token economics and revenue assumptions remain optimistic and only lightly substantiated.","Transparency: explicit disclaimer and contact channels; Roadmap: multi-quarter plan through 2022; Risk: broad legal/market caveats; Business model: commissions, subscriptions, ads, and services; Traction: MVP claimed but limited proof.",2,2,2,2,2,3,2,2,2,2,2,2,1,1,3,1,2,1
paper_42.txt,2.0,"This is a fairly structured utility-token whitepaper with a clear service proposition around masternode hosting and pooling, plus unusually strong risk disclosure. However, it lacks traction, partnerships, and deeper evidence of execution beyond a near-term roadmap.",Transparency is moderate with detailed product explanation and token-sale notes; risk disclosure is extensive and explicit; roadmap is present but generic; no traction or partnerships are shown; token utility is tied to platform services rather than passive yield.,2,2,3,2,0,2,1,2,2,1,1,2,1,1,2,1,2,0
paper_43.txt,1.8,"The paper is relatively transparent about its disclaimers, team, and token allocation, but the core value proposition is vague and the economic design relies heavily on unstable reward emissions and price-stabilization claims. It reads more like a generic utility-token pitch than a credible, differentiated platform plan.","Transparency: explicit disclaimer, website, GitHub, named founders; Roadmap: present but vague and not milestone-specific; Business model: rental/sharing marketplace plus token utility; Tokenomics: inflation/deflation controls and daily rewards are asserted without robust mechanism detail.",2,1,2,1,1,2,1,1,1,1,1,2,2,1,1,0,1,0
paper_45.txt,3.0,"This whitepaper is relatively strong on product detail, security architecture, and go-to-market execution, with a live wallet, team bios, and concrete roadmap milestones. The main weakness is that the stablecoin/collateral model is ambitious and somewhat centralized in practice.","Transparency: named company/team and operational claims; Traction: beta, MVP, app store releases, and 10k-user target; Business model: clear wallet/merchant fee model; Technical/security: Graphene, DPoS, 2FA, Scrypt, CI/CD, cloud infrastructure.",2,2,2,2,3,3,2,2,2,2,2,2,1,2,3,2,2,1
paper_46.txt,2.4,"This is a fairly detailed ICO whitepaper with a clear education-platform use case, token sale mechanics, team/advisor listings, and a roadmap. However, it remains promotional, with limited evidence of real traction and weak tokenomics rigor.",Transparency: specific token sale terms and social links; Roadmap: phased 2018–2019 milestones; Risk: mentions regulatory/KYC/AML but little downside analysis; Traction: claims a working learning platform and 80+ courses via partner site.,2,2,1,2,2,2,2,2,2,1,1,2,2,1,2,0,2,2
paper_47.txt,2.8,"This is a fairly detailed, implementation-oriented whitepaper with a clear payments use case, concrete product modules, and substantial technical exposition. It is stronger on go-to-market and network design than on originality or independent validation.","Transparency: named team, advisers, channels, and milestones; Roadmap: explicit past and planned releases; Risk disclosure: notes volatility, legal risk, and development delays; Go-to-market: detailed merchant/consumer targeting, partnerships, PR, and geographic rollout.",2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,1
paper_48.txt,1.8,"The paper describes a real-world cooperative utility token with a clear intended user base and operational use cases, but it remains high-level, promotional, and light on technical and financial substantiation. The roadmap and token allocation are concrete, yet the overall execution case is weak.","Transparency: token supply, sale tranches, and roadmap are disclosed; Business model: cooperative funding/transactions/procurement/marketing; Risk disclosure: essentially absent; Differentiation: sharia-based cooperative token positioning.",2,2,0,1,1,2,2,1,1,1,2,2,1,1,2,1,2,0
paper_49.txt,3.0,"This is a comparatively mature whitepaper with clear problem framing, an existing product base, named team members, partnerships, explicit risks, and a coherent token utility narrative. The main weaknesses are execution uncertainty, dependence on Stellar, and regulatory exposure.","Transparency and traction are strong: founded in 2016, existing products RateX/RateS, 18 employees, and partnerships with Amazon, Taobao, Hotels.com. Risk disclosure is extensive. Business model is clear with affiliate fees, prepaid card fees, and loan interest.",3,2,3,2,3,3,2,2,2,2,2,3,1,2,3,1,3,3
paper_5.txt,3.4,"This is a comparatively strong whitepaper with a clear product thesis, detailed platform architecture, credible team/advisor roster, and a structured roadmap. The main weaknesses are scalability assumptions and the still-speculative nature of the marketplace/network effects.",Transparency: explicit draft disclaimer and token allocation; Roadmap: multi-year milestones from 2018–2023; Risk: mentions throughput and partial centralization; Differentiation: true ownership of in-game assets and cross-game exchange; Partnerships/team: strong named team and advisors.,2,3,2,3,1,3,2,3,2,2,1,3,2,2,3,1,2,3
paper_50.txt,2.4,"The paper is relatively candid about risks and limitations, and it outlines a plausible microfinance/remittance use case for emerging markets. However, the token economics are weakly justified and the platform design remains high-level.","Transparency and risk disclosure are stronger than average, with repeated caveats that the platform may never launch and that regulatory approvals may be needed. Roadmap targets 5k/50k/100k users, but execution details are thin. Token holders are promised pro-rata transaction revenues, yet governance and sustainability are unclear.",2,2,3,2,2,2,2,2,2,1,2,2,1,1,2,0,2,1
paper_51.txt,3.0,"BITCUB is a fairly detailed enterprise-oriented whitepaper with a clear target market, concrete product modules, and a plausible SaaS/remittance revenue model. It is stronger on operational detail than on token economics or proof of execution.","Transparency: extensive description of team, market, and compliance aims; Roadmap: pre-ICO, development, expansion, and licensing timeline; Risk disclosure: discusses security, regulation, and algorithm tradeoffs; Business model: SaaS licensing plus transaction fees and token incentives.",2,2,2,2,2,3,2,2,2,2,2,2,1,1,3,2,2,2
paper_52.txt,1.0,"This is a highly promotional investment whitepaper with weak substantiation, unrealistic return promises, and little credible evidence of product-market fit or operational execution. The token appears mainly as a fundraising wrapper for a multi-sector investment scheme rather than a necessary utility.",Transparency is limited to basic disclaimers and token stats; roadmap is absent or non-credible; no traction is shown; promised returns of 5-15% monthly and up to 30% revenue sharing are aggressive; team/advisors are listed but without verifiable partnerships or execution proof.,1,0,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,1
paper_53.txt,3.4,"This whitepaper is relatively strong on disclosure, team credibility, and concrete product integration. It clearly explains the data-exchange mechanism and token utility, though some assumptions remain optimistic and the roadmap is still somewhat high level.","Transparency and risk disclosure are explicit; traction is supported by MailTime/Talkbox history and awards; business model is detailed with data buyers/providers/users, wallet, and ad/signature monetization; token allocation and vesting are specified.",3,2,3,2,3,3,2,2,2,2,2,3,2,2,3,2,2,2
paper_54.txt,2.0,"This whitepaper is technically detailed and references established DAG/blockchain literature, but the project-specific claims are weakly substantiated and the product vision is broad and somewhat generic. The token and ecosystem design are described, yet execution and governance remain underdeveloped.","Transparency is moderate with extensive references and token metrics; roadmap exists but is high-level; risk disclosure is limited; differentiation centers on DAG, wallet, card, and exchange; no clear governance framework or verified partnerships are presented.",2,2,1,2,1,2,1,1,2,1,2,1,2,1,2,0,1,0
paper_55.txt,3.4,"This whitepaper is relatively strong on product specificity, technical detail, and evidence of early traction. It clearly explains the exchange problem, the atomic-swap solution, and the B2B widget/wallet model, though token economics and governance remain underdeveloped.","Transparency: named team, legal entity, and references; Roadmap: concrete 2018-2019 milestones and targets; Risk disclosure: explicit disclaimer and operational risks; Traction: claims of 45+ projects, 110+ pairs, live testnet/mainnet activity.",2,2,3,3,3,3,2,3,3,2,2,2,1,1,3,1,2,2
paper_56.txt,3.4,"This is a comparatively mature and credible whitepaper with clear product-market fit in healthcare data management, strong team credentials, and concrete traction claims. It is not a token-economics paper, so financial/token-specific factors are weak or absent.","Transparency: detailed architecture, team, and use cases; Traction: claims of 25B data points processed and multiple customers; Differentiation: secure health data grid, LifeGraph, consent contracts; Business model: marketplace and ecosystem for data, services, and research.",3,2,2,3,3,3,2,3,2,2,2,2,1,0,3,2,2,2
paper_57.txt,1.8,"The paper describes a plausible DEX concept with cross-chain ambitions and token utility, but it is mostly marketing language with weak evidence, no traction, and a highly repetitive roadmap. The token design and execution plan are underdeveloped.","Transparency is limited; roadmap repeats the same Q1 2019 item multiple times; no explicit risk section; differentiation rests on Cosmos IBC/cross-chain trading and no-fee messaging; token utility includes IDO access, buybacks, and airdrops.",1,1,0,2,0,2,1,1,2,1,2,2,1,1,2,0,1,0
paper_58.txt,3.0,"This whitepaper is relatively well-structured and technically detailed, with a clear audio-content marketplace thesis, explicit participant roles, and a coherent DAO/governance model. The main weaknesses are heavy reliance on optimistic assumptions, limited verifiable traction, and tokenomics that remain somewhat speculative.","Transparency: notes MVP and existing widgets/apps; Roadmap: phased rollout and centralized-to-decentralized transition; Business model: clear attention-economy monetization across consumers, providers, distributors, advertisers; Governance: detailed DAO and agent roles.",2,2,1,2,2,3,2,2,2,1,2,2,1,1,3,3,1,1
paper_59.txt,3.0,"This is a comparatively well-structured whitepaper with a clear problem statement, detailed platform mechanics, explicit risks, and a coherent token model. The main weakness is that it remains largely conceptual with limited evidence of real traction or external validation.","Transparency and risk disclosure are strong, including legal disclaimers and project risks; business model is clearly laid out around task matching, remittance, and platform services; roadmap and token allocation are specified; traction and partnerships are limited or mostly aspirational.",2,2,3,3,1,3,2,2,2,2,2,3,2,2,3,2,2,1
paper_6.txt,3.0,"This is a comparatively strong whitepaper: it clearly explains the privacy-preserving data marketplace, the roles of participants, and the technical flow using encryption, TEEs, and blockchain. The main weaknesses are limited traction and some execution risk around decentralization and adoption.","Transparency is high with detailed definitions, process flows, and disclaimers; business model is explicit via PAX-based payments; differentiation comes from client-side encrypted data and GDPR-oriented design; risk and limitations are discussed, including centralization and scalability tradeoffs.",3,2,2,3,1,3,2,2,2,2,2,3,2,2,3,2,3,1
paper_60.txt,2.0,"The whitepaper describes a plausible consumer app with a clear pain point and a reasonably understandable token incentive loop, but the claims are optimistic and the execution plan is thin. It is stronger on product framing than on verifiable traction or robust token design.","Transparency is moderate with a detailed disclaimer and team bios; roadmap exists but is not very concrete; risk disclosure is explicit; differentiation comes from unifying tracker networks and rewarding non-owners; token utility is tied to rewards, bounties, and fees.",2,1,2,2,1,2,2,1,2,1,2,2,1,1,2,0,2,1
paper_61.txt,2.6,"This is a relatively detailed fintech whitepaper with a clear lending/card use case, explicit revenue model, compliance awareness, and quantified projections. The main weaknesses are heavy dependence on regulatory execution and several ambitious future-stage claims that remain unproven.","Transparency: includes disclaimer, assumptions, and forward-looking caution; Roadmap: phased MVP to decentralized escrow; Risk: lists volatility, cyber, regulatory, and liquidity risks; Business model: 1.5% origination fee plus interchange share and token-holder profit sharing.",2,2,2,2,1,3,2,2,2,2,2,2,2,2,3,1,2,2
paper_62.txt,2.0,"The paper is unusually detailed and includes extensive legal disclaimers, token mechanics, team bios, and an operational narrative around oil extraction. However, it remains highly promotional, with weak evidence for the core technology and substantial regulatory and execution risk.","Transparency is moderate due to detailed terms and token stages; roadmap is present but not very credible; risk disclosure is explicit in legal sections; differentiation comes from oil-backed tokenization and AirVento TGT; traction is mostly claimed, not evidenced.",2,1,2,2,1,2,2,2,1,1,1,2,2,1,2,1,0,2
paper_63.txt,2.2,"The paper describes a plausible loyalty-rewards ecosystem with a clear retail use case, named team members, and a basic rollout schedule. However, the token economics and operational assumptions are weakly justified and the document is still largely promotional.","Transparency: some disclosures and team bios, but limited verifiable detail; Roadmap: dated milestones from 2017-2019; Risk: only minimal caveats; Differentiation: universal loyalty program across retailers in Vietnam.",2,2,1,2,1,2,2,2,2,1,2,2,1,1,2,1,2,1
paper_64.txt,2.6,"The paper describes a fairly concrete crypto-payments product with clear revenue streams, app features, and some operational history. However, the token value proposition and tokenomics are still weakly justified, and several claims appear promotional or unverified.","Transparency: includes liability disclaimer and team/company history; Business model: merchant commissions, exchange fees, ads, buyback/burn; Traction: claims 1mn+ customers and partner tie-ups; Roadmap and security sections are detailed but not strongly evidenced.",2,1,2,2,2,3,2,2,2,2,2,2,1,1,2,1,2,2
paper_65.txt,3.0,"This whitepaper is relatively strong on market need, product-market fit, and operational detail for remittances and financial inclusion. It is still promotional and somewhat overclaims traction, but the business model and use cases are clearer than average.","Transparency: detailed disclosures, token allocation, fees, and compliance sections; Roadmap: dated milestones and rollout plan; Traction: claims of MOUs/LOIs and 150,000 users; Business model: remittance, bill pay, microcredit, prepaid card, B2B payouts.",2,2,1,2,2,3,2,2,2,2,2,2,2,1,3,1,2,2
paper_66.txt,2.0,"The paper is relatively structured and technically detailed, with a clear attempt to solve exchange compliance, identity, and liquidity issues. However, it is mostly aspirational, with no traction and limited evidence that the proposed compliance claims are operationally credible.","Transparency: explicit disclaimer and forward-looking language; Roadmap: dated milestones from 2018–2019; Risk disclosure: lists blockchain adoption, scalability, security, and liquidity problems; Differentiation: hybrid exchange plus KYC/AML and biometrics; Regulatory exposure is high because the token/exchange model directly targets regulated financial activity.",2,2,2,2,0,2,1,1,2,1,2,1,1,1,2,1,3,2
paper_67.txt,2.4,"Crypt-ON is a fairly well-structured utility-platform whitepaper with clear service modules, token utility, roadmap, and technical architecture. However, the claims are ambitious, traction is limited, and the token economics still look promotional rather than robustly sustainable.","Transparency: detailed service and token sections plus disclaimer; Roadmap: dated milestones from MVP to DAO; Risk disclosure: trust, volatility, and market limitations discussed; Business model: fees from escrow, lending, exchange, and freelance services.",2,2,2,2,1,3,2,2,2,2,2,2,1,1,3,2,1,1
paper_68.txt,1.6,"The paper describes a broad gaming ecosystem with tokenized rewards, developer incentives, and a marketplace concept, but it is highly promotional and internally inconsistent. The roadmap and traction claims are weak, and the token utility appears mostly speculative.","Transparency is limited and the document contains repeated claims and some inconsistencies; roadmap lists dated milestones but they are not substantiated; no real traction evidence; business model centers on betting, rewards, and token exchange fees.",1,1,1,2,0,2,1,1,1,1,1,2,1,1,2,0,1,0
paper_69.txt,1.8,"This is a fairly straightforward mining-farm token sale with some operational detail and explicit securities-law awareness, but the investment case is thin and heavily promotional. The token utility is weakly differentiated and the economics are not convincingly substantiated.",Transparency: named team and token terms are disclosed; Risk: mentions SEC compliance and investor restrictions; Business model: mining profits and monthly dividends from MMT; Regulatory exposure: explicitly states the token can be a security in most jurisdictions.,2,1,2,1,1,2,1,1,2,2,1,2,1,1,1,0,3,0
paper_7.txt,3.0,"This is a comparatively well-structured whitepaper with clear disclosures, a detailed operating model, and explicit risk language. The core idea—distributed cloud computing with tokenized incentives—is coherent, though still ambitious and dependent on execution and adoption.","Transparency is strong with legal disclaimer, references, team, roadmap, and token mechanics; business model is clear via provider/customer/staker flows; risk disclosure is explicit; technical design covers HTMS, benchmarking, validation, and PoS economics.",3,2,3,2,2,3,2,2,2,2,2,3,2,2,3,1,2,1
paper_70.txt,2.8,"This whitepaper is unusually detailed and candid about risks, governance, and token-sale mechanics, which improves credibility. However, the core AI claims are highly ambitious and only partially substantiated, with limited evidence of technical readiness or traction.","Transparency and risk disclosure are strong, including extensive disclaimers and jurisdictional warnings; differentiation comes from canonical symbolic reasoning and ethical DAO framing; business model is clear via chi fees and ontology rewards; roadmap is present but not operationally specific.",2,1,3,3,1,2,1,2,1,1,2,2,1,1,2,2,2,2
paper_71.txt,3.0,"This whitepaper is relatively strong on product-market fit and traction, with a clear consumer demographic, existing user base, advertiser demand, and a detailed token/reward architecture. The main weaknesses are regulatory ambiguity, promotional tone, and some over-optimistic economic assumptions.","Transparency: explicit disclaimer and detailed mechanics; Traction: 1.2M registered users, 60+ min/day engagement, 100+ paying clients; Business model: ads, marketplace, rewards, content monetization; Tokenomics: 100B supply with reward reserve, team allocation, and sale structure.",2,2,2,2,3,3,2,2,2,1,2,3,2,2,3,2,2,2
paper_72.txt,2.4,"The paper is comparatively structured and commercially grounded, with a clear explanation of music-industry pain points, platform modules, token roles, and a detailed roadmap. However, it remains largely aspirational, with limited evidence of traction and only modest governance/risk depth.","Transparency: detailed glossary, economics, team, and disclaimer; Roadmap: week-by-week module rollout; Risk: legal disclaimer but little operational risk analysis; Business model: fees, staking, rewards, and distribution modules are clearly described.",2,2,1,2,1,3,2,2,2,2,1,2,1,2,2,1,2,0
paper_73.txt,2.4,"This is a fairly coherent utility-token concept with a clear real-world use case: incentivizing waste sorting and recycling through rewards. The paper is more grounded than many ICO-era documents, but it remains light on traction, governance, and technical detail.","Transparency: includes token terms, roadmap, team, and disclaimers; Risk disclosure: explicit loss and U.S. person restrictions; Business model: free user app plus business subscriptions/franchising; Use-case necessity: strong real-world recycling incentive mechanism.",2,2,2,2,0,2,2,2,2,1,2,3,1,1,3,0,2,0
paper_74.txt,2.0,"The paper has a fairly clear e-commerce marketplace narrative, some traction claims, and a detailed roadmap, but it is heavily promotional and makes aggressive token-price assumptions. The technical and economic design are not convincing enough for a strong rating.","Transparency: contact details, references, and pre-ICO raise disclosed; Roadmap: dated milestones through 2019; Risk disclosure: limited, though escrow/funds section mentions liquidity risk; Differentiation: decentralized marketplace with RTK rewards and no commissions.",2,2,1,2,2,2,2,1,1,2,2,2,1,1,2,1,1,1
paper_75.txt,3.0,"This is a comparatively well-structured whitepaper with clear disclosures, a coherent insurance-like P2P model, and a detailed token sale and fund architecture. The main weaknesses are execution risk, regulatory complexity, and some overconfident claims about decentralization and stability.","Transparency is strong with disclaimer, legal notes, and living-document language; business model is explicit via P2P groups, service providers, endorsers, and MCF; roadmap and token sale stages are detailed; risk disclosure and compliance discussion are present.",3,2,2,2,2,3,2,2,2,2,2,3,2,2,3,2,2,2
paper_76.txt,3.0,"This is a comparatively mature whitepaper with strong disclosure, detailed governance, and a well-articulated scientific-data marketplace thesis. The main weaknesses are limited evidence of traction and some execution uncertainty around the ambitious protocol stack.","Transparency and risk disclosure are extensive; business model is clear via data exchange, curation, grants, and subsidies; governance is detailed with Foundation/CSE/Trusted Members; token utility is explicit, but traction is mostly conceptual and roadmap remains high level.",3,1,3,3,1,3,2,2,2,2,2,3,1,2,3,3,2,2
paper_77.txt,3.0,"This whitepaper is unusually detailed and includes explicit risk disclosures, governance, token sale mechanics, and a broad product vision for music, messaging, and payments. However, much of the technical architecture appears overengineered and promotional, with weak evidence of real traction.","Transparency and risk disclosure are strong due to extensive disclaimers and token-sale terms; business model is clear with streaming, marketplace, wallet, and incentives; differentiation is strong via artist empowerment and hybrid blockchain; traction is limited to claimed outreach and POC references.",2,2,3,3,1,3,2,2,1,2,2,3,2,1,3,2,2,1
paper_78.txt,2.4,"The paper is relatively detailed and commercially oriented, with a clear rewards/review/merchant ecosystem and some traction metrics. However, the tokenomics are aggressive and the document relies heavily on promotional claims and optimistic assumptions.","Transparency: includes disclaimer, token distribution, and contact info; Roadmap: specific 2019-2020 milestones; Traction: app downloads and merchant registrations shown; Business model: fees from top-ups, subscriptions, and payment fees are clearly described.",2,2,1,2,2,3,2,2,2,1,2,2,1,1,2,0,1,2
paper_79.txt,3.0,"This is a technically rigorous and unusually credible whitepaper for a blockchain project, with strong disclosure, detailed architecture, and a clearly necessary use case in verifiable voting. The token layer is less central than the core product, and tokenomics are only lightly developed.","Transparency and risk disclosure are explicit in the disclaimer and problem framing; technical feasibility is supported by Skipchain, Cotena, Valeda, and cryptographic protocols; regulatory exposure is high because the product targets elections and governments; business model and token utility are present but not deeply fleshed out.",3,2,3,3,2,2,2,3,3,3,2,2,0,1,3,2,3,2
paper_8.txt,3.0,"This is a comparatively detailed and professionally framed healthcare blockchain whitepaper with strong disclosure, extensive citations, and a clear use case around patient-controlled data access and telemedicine. The main weaknesses are tokenomics and the practical feasibility of the decentralized architecture at scale.","Transparency is strong with versioning, sources, legal disclaimer, and company details; risk disclosure is explicit; use case necessity is strong due to EHR/PHR, telemedicine, and privacy problems; partnerships/advisors are extensive and named.",3,2,3,2,2,2,2,2,2,2,2,2,1,1,3,2,3,3
paper_80.txt,3.0,"This whitepaper is relatively strong on disclosure, legal framing, and operational detail. The token is clearly tied to a real product and a functioning supply chain, but the model remains highly exposed to regulatory and market risks.","Transparency and risk sections are extensive; business model includes onboarding fees, transaction fees, and redemption mechanics; partnerships include ONE Colombia and Tokenopoly; regulatory exposure is explicitly high due to cannabis, AML/KYC, and jurisdictional restrictions.",3,2,3,2,2,3,2,2,2,2,1,2,2,2,2,1,3,3
paper_81.txt,4.1,"This is a comparatively strong whitepaper with clear problem framing, a coherent ecosystem design, explicit risks, credible team/traction, and a detailed roadmap. The main weakness is that some technical claims are ambitious and the token model still carries meaningful regulatory and sustainability risk.","Transparency: detailed sections on architecture, token distribution, team, risks; Roadmap: dated milestones from 2016 to 2019; Risk disclosure: explicit regulatory, security, talent, and execution risks; Traction: CastBox user base, awards, and funding history.",3,3,3,3,3,3,3,3,2,2,2,3,2,2,3,2,2,2
paper_82.txt,1.4,"The paper combines a payment token, exchange, wallet, and gambling platform, but the presentation is highly promotional and internally inconsistent. It offers some technical framing around smart contracts, yet the tokenomics and profit promises are weakly justified and raise major sustainability and regulatory concerns.","Transparency is limited; roadmap section is effectively empty; risk discussion is narrow and mostly about gambling transparency; business model includes payments, exchange, and betting; token sale and referral rewards are detailed, but no credible traction or partnerships are shown.",1,0,1,2,0,2,2,1,1,2,1,1,0,0,2,0,0,0
paper_83.txt,2.8,"This is a fairly concrete marketplace-style token paper with a clear service model, token utility, and partner/player incentives. It has some traction and team credibility, but the technical and regulatory framing is still thin and promotional.","Transparency: named team and labs; Roadmap: staged launch of booking service, VR, marketplace; Business model: aggregator commissions plus token-based discounts/cashback; Traction: claims of 60+ quests and $3M raised.",2,2,1,2,2,3,2,2,1,1,1,3,2,2,2,1,1,2
paper_84.txt,2.0,"This paper is technically detailed and cites academic references, but the product claims are highly ambitious and only loosely connected to a credible blockchain implementation. It reads more like a quantitative trading concept note than a robust crypto whitepaper.","Transparency is moderate with named founder and references; roadmap is short and dated; risk disclosure is limited despite many risk claims; differentiation centers on vol-arb, APS, and MVSK optimization; no clear governance or token design beyond FIX crypto incentives.",2,2,1,2,1,2,1,1,1,0,2,1,2,1,2,0,2,1
